@Relation anxiety

@Attribute gsr NUMERIC
@Attribute tempe NUMERIC
@Attribute hr NUMERIC
@Attribute anxiety NUMERIC

@DATA
370.00, 32.52, 74.00, 30
370.00, 32.52, 74.00, 30
370.00, 32.52, 74.00, 30
370.00, 32.52, 74.00, 30
370.00, 32.52, 74.00, 30
370.00, 32.52, 74.00, 30
370.00, 32.52, 74.00, 30
370.00, 32.52, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
370.00, 32.57, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.71, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.67, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.76, 74.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 32.81, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 33.15, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
369.00, 32.96, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.50, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.40, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.45, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.35, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
368.00, 33.30, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.20, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 33.11, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.96, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.62, 76.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.76, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
367.00, 32.32, 80.00, 30
